target_chembl_id, target_uniprot_id, pref_name, canonical_smiles, IC50 uM, molecule_chembl_id, assay_chembl_id, pdb_comp_id
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, O=C(Nc1cc(F)cc(F)c1)N1CCC2(CC1)C(=O)N(c1cccc(Cl)c1)C2c1ccccn1, 3490.0, CHEMBL1212332, CHEMBL1210766, None
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, O=C(Nc1ccc(F)c(F)c1)N1CCC2(CC1)C(=O)N(c1ccc(F)c(Cl)c1)C2c1ccccn1, 17700.0, CHEMBL1212332, CHEMBL1210628, None
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC[C@H](C)[C@H](NC(=O)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1)C(=O)OC#N, 17000.0, CHEMBL1212332, CHEMBL1210983, None
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C, 1000.0, CHEMBL1219198, CHEMBL45816, MWV
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C, 32.0, CHEMBL1273187, CHEMBL45816, MWV
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, C[C@@H](NC(=O)Cc1ccc(C2CC2)cc1)c1ccc(OCC(F)(F)F)cn1, 92.0, CHEMBL1686289, CHEMBL1684954, None
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC(C)(C)CCN1C[C@H]2[C@H](CNC(=O)c3cc(Cl)cc(Cl)c3)[C@H]2C1, 36.0, CHEMBL1738100, CHEMBL1732375, None
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C, 1000.0, CHEMBL2344013, CHEMBL45816, MWV
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC(C)(C)NC(=O)NCCN1CCC(CO)(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1, 1200.0, CHEMBL2344016, CHEMBL2337981, None
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC(C)(C)NC(=O)NCCN1CCC(CO)(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1, 600.0, CHEMBL2344013, CHEMBL2337981, None
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC(C)(C)NC(=O)NCCN1CCC(O)(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1, 600.0, CHEMBL2344013, CHEMBL2337980, None
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC(C)(C)NC(=O)NCCN1CCCC(NC(=O)c2cc(Cl)cc(Cl)c2)C1, 500.0, CHEMBL2344013, CHEMBL2337979, None
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC(C)(C)NC(=O)NCCN1CCC(NC(=O)c2cc(Cl)cc(Cl)c2)C1, 800.0, CHEMBL2344013, CHEMBL2337978, None
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC(C)(C)NC(=O)NCCN1CC(NC(=O)c2cc(Cl)cc(Cl)c2)C1, 800.0, CHEMBL2344013, CHEMBL2337977, None
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC(C)(C)NC(=O)NCCN1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)C1, 400.0, CHEMBL2344013, CHEMBL2338409, None
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC(C)(C)NC(=O)NCCN1CCOC(CNC(=O)c2cc(Cl)cc(Cl)c2)C1, 3300.0, CHEMBL2344013, CHEMBL2338408, None
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC(C)(C)NC(=O)NCCN1CCCC(CNC(=O)c2cc(Cl)cc(Cl)c2)C1, 500.0, CHEMBL2344013, CHEMBL2338407, None
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC(C)(C)NC(=O)NCCN1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1, 500.0, CHEMBL2344013, CHEMBL2338406, None
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC(C)(C)NC(=O)NCCN1CCN(CC(=O)Nc2cc(Cl)cc(Cl)c2)CC1, 300.0, CHEMBL2344013, CHEMBL2338405, None
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC(C)(C)CS(=O)(=O)NCCN1CCN(CC(=O)NC23CC4CC(CC(C4)C2)C3)CC1, 900.0, CHEMBL2344013, CHEMBL2338404, None
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC(C)(C)S(=O)(=O)CCCN1CCN(CC(=O)NC23CC4CC(CC(C4)C2)C3)CC1, 2400.0, CHEMBL2344013, CHEMBL2338403, None
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC(C)(C)NC(=O)NCCCN1CCN(CC(=O)NC23CC4CC(CC(C4)C2)C3)CC1, 1200.0, CHEMBL2344013, CHEMBL2338402, None
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC(C)(C)OC(=O)NCCN1CCN(CC(=O)NC23CC4CC(CC(C4)C2)C3)CC1, 1200.0, CHEMBL2344013, CHEMBL2338401, None
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC(C)(C)NC(=O)NCCN1CCN(CC(=O)NC23CC4CC(CC(C4)C2)C3)CC1, 500.0, CHEMBL2344013, CHEMBL2338400, None
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC(C)(C)C(=O)NCCCN1CCN(CC(=O)NC23CC4CC(CC(C4)C2)C3)CC1, 1300.0, CHEMBL2344013, CHEMBL2338399, None
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC(C)(C)C(=O)NCCN1CCN(CC(=O)NC23CC4CC(CC(C4)C2)C3)CC1, 3000.0, CHEMBL2344013, CHEMBL2338398, None
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC(C)(C)NC(=O)CN1CCN(CC(=O)NC23CC4CC(CC(C4)C2)C3)CC1, 1000.0, CHEMBL2344013, CHEMBL2337984, None
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC(C)(C)NCCN1CCN(CC(=O)NC23CC4CC(CC(C4)C2)C3)CC1, 4900.0, CHEMBL2344013, CHEMBL2337983, None
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, COc1ccc2ncc(=O)n(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)CC3)c2c1, 333000.0, CHEMBL3363800, CHEMBL2165063, None
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, N[C@@H](Cn1c(=O)cnc2ccc(F)cc21)[C@H]1CC[C@H](NCc2ncc3c(n2)NC(=O)CO3)CC1, 100000.0, CHEMBL3363800, CHEMBL3355573, None
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, COc1cnc2ccc(=O)n(C[C@H](N)[C@H]3CC[C@H](NCc4ccc5c(n4)NC(=O)CO5)CC3)c2c1, 333000.0, CHEMBL3363800, CHEMBL3355575, None
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC1CC(C)CN(C(=O)c2cccc(S(=O)(=O)N3c4ccccc4CC3C)c2)C1, 3000.0, CHEMBL3592671, CHEMBL1486348, None
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC1Cc2ccccc2N1S(=O)(=O)c1cccc(C(=O)NCC2CCCCC2)c1, 5000.0, CHEMBL3592671, CHEMBL3589094, None
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, O=C(c1cccc(S(=O)(=O)Nc2ccccc2F)c1)N1CCN2CCC[C@@H]2C1, 10600.0, CHEMBL3592671, CHEMBL3589546, None
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, O=C(c1cc(S(=O)(=O)Nc2ccccc2F)c(Cl)cc1Cl)N1CCN2CCC[C@@H]2C1, 19000.0, CHEMBL3592671, CHEMBL3589554, None
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, Cl.O=C(c1cc(S(=O)(=O)Nc2ccccc2F)c(F)cc1Cl)N1CCN2CCC[C@@H]2C1, 2300.0, CHEMBL3592671, CHEMBL3589557, None
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC(C)C(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)C[C@@H]2CC[C@H]1c1nccnc12, 2065.0, CHEMBL3611366, CHEMBL3609821, None
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CO[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)C[C@@H]2CC[C@H]1c1ccccc12, 224.0, CHEMBL3611366, CHEMBL3609820, None
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, COc1cccc2nc(CCCN(C)CC[C@]3(OC(=O)C(C)C)C[C@H]4CCC[C@@H]3c3ccccc34)[nH]c12, 84.0, CHEMBL3611366, CHEMBL3609819, None
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC(C)C(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)C[C@@H]2CCC[C@H]1c1ccccc12, 225.0, CHEMBL3611366, CHEMBL3608947, None
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC(C)C(=O)O[C@@]1(CCN(C)CCCc2nc3ccccc3[nH]2)C[C@H]2CCC[C@@H]1c1ccccc12, 184.0, CHEMBL3611366, CHEMBL3609818, None
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC(C)C(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)C[C@@H]2CC[C@H]1c1ccccc12, 350.0, CHEMBL3611366, CHEMBL3608945, None
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC(C)C(=O)O[C@@]1(CCN(C)CCCc2nc3ccccc3[nH]2)C[C@H]2CC[C@@H]1c1ccccc12, 398.0, CHEMBL3611366, CHEMBL3609817, None
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC(C)C(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)C[C@@H]2CCC[C@H]1c1ccccc12, 217.0, CHEMBL3611366, CHEMBL3608947, None
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CN(CCCc1nc2ccccc2[nH]1)CC[C@@]1(OC(=O)C2CC2)C[C@@H]2CC[C@H]1c1ccccc12, 210.0, CHEMBL3611366, CHEMBL3608946, None
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC(C)C(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)C[C@@H]2CC[C@H]1c1ccccc12, 432.0, CHEMBL3611366, CHEMBL3608945, None
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)C[C@@H]2CC[C@H]1c1ccccc12, 361.0, CHEMBL3611366, CHEMBL3608944, None
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC(C)C(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)C[C@H](O)c2cc(F)ccc2[C@@H]1C(C)C, 76.0, CHEMBL3611366, CHEMBL3608943, None
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC(C)C(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)C[C@@H](O)c2cc(F)ccc2[C@@H]1C(C)C, 107.0, CHEMBL3611366, CHEMBL3608942, None
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC(C)C(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)C[C@H](OCc2ccccc2)c2cc(F)ccc2[C@@H]1C(C)C, 113.0, CHEMBL3611366, CHEMBL3608316, None
CHEMBL1859, O95180, Voltage-gated T-type calcium channel alpha-1H subunit, CC(C)C(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)C[C@@H](OCc2ccccc2)c2cc(F)ccc2[C@@H]1C(C)C, 132.0, CHEMBL3611366, CHEMBL3608941, None
CHEMBL202, P00374, Dihydrofolate reductase, CCc1cc(Cc2cnc(N)nc2N)cc(CC)c1O, 120.0, CHEMBL879983, CHEMBL25817, None
CHEMBL202, P00374, Dihydrofolate reductase, CC(C)(C)c1cc(Cc2cnc(N)nc2N)cc(C(C)(C)C)c1O, 61.0, CHEMBL879983, CHEMBL277176, None
CHEMBL202, P00374, Dihydrofolate reductase, CCCc1cc(Cc2cnc(N)nc2N)cc(CC)c1OC, 44.0, CHEMBL879983, CHEMBL279455, None
CHEMBL202, P00374, Dihydrofolate reductase, C/C=C/c1cc(Cc2cnc(N)nc2N)cc(OC)c1OC, 93.0, CHEMBL879983, CHEMBL23338, None
CHEMBL202, P00374, Dihydrofolate reductase, CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCCN)C(=O)O)cc1, 2.5, CHEMBL668278, CHEMBL36083, None
CHEMBL202, P00374, Dihydrofolate reductase, CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCCN)C(=O)O)cc1, 1.0, CHEMBL668279, CHEMBL36083, None
CHEMBL202, P00374, Dihydrofolate reductase, COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC, 450.0, CHEMBL879983, CHEMBL22, TOP
CHEMBL202, P00374, Dihydrofolate reductase, CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1, 0.82, CHEMBL668277, CHEMBL34259, MTX
CHEMBL202, P00374, Dihydrofolate reductase, COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC, 200000.0, CHEMBL668441, CHEMBL22, TOP
CHEMBL202, P00374, Dihydrofolate reductase, Nc1nc(O)c2c(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c[nH]c2n1, 10000.0, CHEMBL668441, CHEMBL61708, None
CHEMBL202, P00374, Dihydrofolate reductase, C=CCc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC, 110.0, CHEMBL879983, CHEMBL282022, None
CHEMBL202, P00374, Dihydrofolate reductase, Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1, 2300.0, CHEMBL668441, CHEMBL225072, LYA
CHEMBL202, P00374, Dihydrofolate reductase, N#CCN(Cc1ccc2nc(N)nc(O)c2c1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1, 460.0, CHEMBL663135, CHEMBL34918, None
CHEMBL202, P00374, Dihydrofolate reductase, CCc1cc(Cc2cnc(N)nc2N)cc(C)c1OC, 310.0, CHEMBL879983, CHEMBL23447, None
CHEMBL202, P00374, Dihydrofolate reductase, CCCc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC, 67.0, CHEMBL879983, CHEMBL278345, None
CHEMBL202, P00374, Dihydrofolate reductase, CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CC(F)(F)CN)C(=O)O)cc1, 1.3, CHEMBL668278, CHEMBL83644, None
CHEMBL202, P00374, Dihydrofolate reductase, CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1, 1.2, CHEMBL663135, CHEMBL34259, MTX
CHEMBL202, P00374, Dihydrofolate reductase, COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC, 90.0, CHEMBL668441, CHEMBL119, None
CHEMBL202, P00374, Dihydrofolate reductase, CCOc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC, 170.0, CHEMBL879983, CHEMBL23609, None
CHEMBL202, P00374, Dihydrofolate reductase, C#CCN(Cc1ccc2[nH]c(N)nc(=O)c2c1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1, 300.0, CHEMBL663135, CHEMBL422395, None
CHEMBL202, P00374, Dihydrofolate reductase, C#CCN(Cc1ccc2[nH]c(N)nc(=O)c2c1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1, 22000.0, CHEMBL663134, CHEMBL422395, None
CHEMBL202, P00374, Dihydrofolate reductase, CC(C)c1cc(Cc2cnc(N)nc2N)cc(C(C)C)c1O, 29.0, CHEMBL879983, CHEMBL440946, None
CHEMBL202, P00374, Dihydrofolate reductase, COc1c(C)cc(Cc2cnc(N)nc2N)cc1C, 370.0, CHEMBL879983, CHEMBL287553, None
CHEMBL202, P00374, Dihydrofolate reductase, COc1c(C(C)(C)C)cc(Cc2cnc(N)nc2N)cc1C(C)(C)C, 58.0, CHEMBL879983, CHEMBL24374, None
CHEMBL202, P00374, Dihydrofolate reductase, CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1, 66.0, CHEMBL668441, CHEMBL34259, MTX
CHEMBL202, P00374, Dihydrofolate reductase, C=CCc1cc(Cc2cnc(N)nc2N)cc(CCC)c1O, 20.0, CHEMBL879983, CHEMBL24503, None
CHEMBL202, P00374, Dihydrofolate reductase, CCCc1cc(Cc2cnc(N)nc2N)cc(CC)c1O, 49.0, CHEMBL879983, CHEMBL25888, None
CHEMBL202, P00374, Dihydrofolate reductase, Nc1cc(N)c2cc(CCc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)ccc2c1, 14.0, CHEMBL667987, CHEMBL109260, None
CHEMBL202, P00374, Dihydrofolate reductase, CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1, 26.0, CHEMBL667987, CHEMBL34259, MTX
CHEMBL202, P00374, Dihydrofolate reductase, COc1cc(-c2sc3nc(N)nc(N)c3c2C)cc(OC)c1OC, 10000.0, CHEMBL668085, CHEMBL326200, None
CHEMBL202, P00374, Dihydrofolate reductase, Cc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2n1, 50000.0, CHEMBL668427, CHEMBL307137, None
CHEMBL202, P00374, Dihydrofolate reductase, CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1, 20.0, CHEMBL668427, CHEMBL34259, MTX
CHEMBL202, P00374, Dihydrofolate reductase, NCCCC(NC(=O)c1ccc(NCc2ccc3nc(N)nc(O)c3c2Cl)cc1)C(=O)O, 430.0, CHEMBL669277, CHEMBL288142, None
CHEMBL202, P00374, Dihydrofolate reductase, Nc1ncnc2ncc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)nc12, 19000.0, CHEMBL668427, CHEMBL430797, None
CHEMBL202, P00374, Dihydrofolate reductase, COc1ccc(OC)c(Cc2sc3nc(N)nc(N)c3c2C)c1, 730.0, CHEMBL668085, CHEMBL104787, None
CHEMBL202, P00374, Dihydrofolate reductase, NCCCC(NC(=O)c1ccc(NCC2CNc3nc(N)nc(O)c3C2)cc1)C(=O)O, 2000.0, CHEMBL669278, CHEMBL289923, None
CHEMBL202, P00374, Dihydrofolate reductase, COc1ccc(OC)c(-c2sc3nc(N)nc(N)c3c2C)c1, 750.0, CHEMBL668085, CHEMBL323960, None
CHEMBL202, P00374, Dihydrofolate reductase, COc1ccc(OC)c(CCc2sc3nc(N)nc(N)c3c2C)c1, 10000.0, CHEMBL668085, CHEMBL322585, None
CHEMBL202, P00374, Dihydrofolate reductase, COc1cc(Cc2sc3nc(N)nc(N)c3c2C)cc(OC)c1OC, 10000.0, CHEMBL668085, CHEMBL322315, None
CHEMBL202, P00374, Dihydrofolate reductase, COc1cc(CCc2sc3nc(N)nc(N)c3c2C)cc(OC)c1OC, 10000.0, CHEMBL668085, CHEMBL322861, None
CHEMBL202, P00374, Dihydrofolate reductase, COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC, 1.4, CHEMBL668085, CHEMBL119, None
CHEMBL202, P00374, Dihydrofolate reductase, C=C(CC(NC(=O)c1ccc(N(C)Cc2cnc3nc(N)nc(N)c3n2)cc1)C(=O)O)C(=O)O, 6.4, CHEMBL668094, CHEMBL65616, None
CHEMBL202, P00374, Dihydrofolate reductase, Nc1nc(N)c2nc(CCc3ccc(C(=O)NC(C(=O)O)C(O)CC(=O)O)cc3)cnc2n1, 5.9, CHEMBL668094, CHEMBL73267, None
CHEMBL202, P00374, Dihydrofolate reductase, C=C(CC(NC(=O)c1ccc(C(CC)Cc2cnc3nc(N)nc(N)c3n2)cc1)C(=O)O)C(=O)O, 5.8, CHEMBL668094, CHEMBL308279, None
CHEMBL202, P00374, Dihydrofolate reductase, CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1, 3.9, CHEMBL668094, CHEMBL34259, MTX
CHEMBL202, P00374, Dihydrofolate reductase, CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(C(=O)O)C(O)CC(=O)O)cc1, 5.3, CHEMBL668094, CHEMBL307820, None
CHEMBL202, P00374, Dihydrofolate reductase, C=C(CC(NC(=O)c1ccc(CCc2cnc3nc(N)nc(N)c3n2)cc1)C(=O)O)C(=O)O, 8.8, CHEMBL668094, CHEMBL307486, None
CHEMBL202, P00374, Dihydrofolate reductase, CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1, 4.4, CHEMBL668094, CHEMBL296373, 986
CHEMBL202, P00374, Dihydrofolate reductase, Nc1nc(N)c2nc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2n1, 4.1, CHEMBL668094, CHEMBL293263, None
CHEMBL202, P00374, Dihydrofolate reductase, CN(Cc1cnc2ncnc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1, 6000.0, CHEMBL668093, CHEMBL74422, None
CHEMBL202, P00374, Dihydrofolate reductase, CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1, 24.0, CHEMBL668093, CHEMBL34259, MTX
CHEMBL202, P00374, Dihydrofolate reductase, Cc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2n1, 50000.0, CHEMBL668093, CHEMBL307137, None
CHEMBL202, P00374, Dihydrofolate reductase, COc1ccc(C#CCCC(=O)O)cc1Cc1cnc(N)nc1N, 30000.0, CHEMBL668104, CHEMBL34823, None
CHEMBL202, P00374, Dihydrofolate reductase, COc1ccc(C#CCCC(=O)O)cc1Cc1cnc(N)nc1N, 5000.0, CHEMBL668103, CHEMBL34823, None
CHEMBL202, P00374, Dihydrofolate reductase, Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2n1, 25.0, CHEMBL668093, CHEMBL376180, 04J
CHEMBL202, P00374, Dihydrofolate reductase, CCOc1cc(Cc2cnc(N)nc2N)cc2c1OCO2, 140.0, CHEMBL667004, CHEMBL58908, None
CHEMBL202, P00374, Dihydrofolate reductase, COc1cc(Cc2cnc3nc(N)nc(N)c3c2C)cc(OC)c1, 1.5, CHEMBL668280, CHEMBL38053, None
CHEMBL202, P00374, Dihydrofolate reductase, Cc1cc(Cc2cnc(N)nc2N)cc2c1OC(C)(C)C2, 190.0, CHEMBL667004, CHEMBL291540, None
CHEMBL202, P00374, Dihydrofolate reductase, Cc1nc(N)c2nc(CN(C)c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2n1, 20000.0, CHEMBL668093, CHEMBL419087, None
CHEMBL202, P00374, Dihydrofolate reductase, COc1ccc(OCCCCC(=O)O)cc1Cc1cnc(N)nc1N, 8000.0, CHEMBL668097, CHEMBL37520, DH1
CHEMBL202, P00374, Dihydrofolate reductase, COc1ccc(OCCCCC(=O)O)cc1Cc1cnc(N)nc1N, 5000.0, CHEMBL668096, CHEMBL37520, DH1
CHEMBL202, P00374, Dihydrofolate reductase, COc1ccc(OCCCCC(=O)O)cc1Cc1cnc(N)nc1N, 8000.0, CHEMBL668098, CHEMBL37520, DH1
CHEMBL202, P00374, Dihydrofolate reductase, COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC, 5000.0, CHEMBL880679, CHEMBL22, TOP
CHEMBL202, P00374, Dihydrofolate reductase, COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC, 2000.0, CHEMBL668105, CHEMBL22, TOP
CHEMBL202, P00374, Dihydrofolate reductase, COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC, 300000.0, CHEMBL668276, CHEMBL22, TOP
CHEMBL202, P00374, Dihydrofolate reductase, CCCc1cc(Cc2cnc(N)nc2N)cc2c1OC(C)C2, 66.0, CHEMBL667004, CHEMBL61356, None
CHEMBL202, P00374, Dihydrofolate reductase, CCCc1cc(Cc2cnc(N)nc2N)cc2c1OC(C)(C)C2, 46.0, CHEMBL667004, CHEMBL301629, None
CHEMBL202, P00374, Dihydrofolate reductase, COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC, 450.0, CHEMBL667004, CHEMBL22, TOP
CHEMBL202, P00374, Dihydrofolate reductase, CCCc1cc(Cc2cnc(N)nc2N)cc2c1OC(C)C2C, 14.0, CHEMBL667004, CHEMBL61857, None
CHEMBL202, P00374, Dihydrofolate reductase, Nc1ncnc2ncc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)nc12, 19000.0, CHEMBL668093, CHEMBL430797, None
CHEMBL202, P00374, Dihydrofolate reductase, CCc1cc(Cc2cnc(N)nc2N)cc2c1OC(C)C2, 110.0, CHEMBL667004, CHEMBL58481, None
CHEMBL202, P00374, Dihydrofolate reductase, Cc1c2cnc3nc(N)nc(O)c3c2c(C)n1C, 95000.0, CHEMBL668425, CHEMBL122959, None
CHEMBL202, P00374, Dihydrofolate reductase, Nc1nc(O)c2c(ncc3cn(-c4ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc4)cc32)n1, 80000.0, CHEMBL668424, CHEMBL331208, None
CHEMBL202, P00374, Dihydrofolate reductase, Nc1nc(O)c2c(n1)NCC1CN(c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)CC21, 40000.0, CHEMBL668424, CHEMBL123231, None
CHEMBL202, P00374, Dihydrofolate reductase, COc1ccc(CN2CCc3nc4nc(N)nc(N)c4cc3C2)cc1, 27000.0, CHEMBL668440, CHEMBL146925, None
CHEMBL202, P00374, Dihydrofolate reductase, COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC, 18.0, CHEMBL668440, CHEMBL119, None
CHEMBL202, P00374, Dihydrofolate reductase, Nc1nc(N)c2cc3c(nc2n1)CCN(Cc1ccc(Cl)c(Cl)c1)C3, 26000.0, CHEMBL668440, CHEMBL439816, None
